Site,Date,Time,DateTime,Month,tempC,I,GPP.instant,K.instant,ER.instant,DO.meas,atmo.pressure
Site1,10/24/2022,3:16:00 AM,10/24/2022 3:16,10,13.97,0,0,0.00323404,0.018995868,6.89889,0.985
Site1,10/24/2022,3:21:00 AM,10/24/2022 3:21,10,13.926,0,0,0.003230653,0.018938025,6.827941,0.985
Site1,10/24/2022,3:26:00 AM,10/24/2022 3:26,10,13.926,0,0,0.003230653,0.018938025,6.827941,0.985
Site1,10/24/2022,3:31:00 AM,10/24/2022 3:31,10,13.9,0,0,0.003228653,0.018903927,6.861914,0.985
Site1,10/24/2022,3:36:00 AM,10/24/2022 3:36,10,13.9,0,0,0.003228653,0.018903927,6.861914,0.985
Site1,10/24/2022,3:41:00 AM,10/24/2022 3:41,10,13.857,0,0,0.003225349,0.01884767,6.893889,0.985
Site1,10/24/2022,3:46:00 AM,10/24/2022 3:46,10,13.857,0,0,0.003225349,0.01884767,6.893889,0.985
Site1,10/24/2022,3:51:00 AM,10/24/2022 3:51,10,13.831,0,0,0.003223352,0.018813735,6.925864,0.985
Site1,10/24/2022,3:56:00 AM,10/24/2022 3:56,10,13.831,0,0,0.003223352,0.018813735,6.925864,0.985
Site1,10/24/2022,4:01:00 AM,10/24/2022 4:01,10,13.787,0,0,0.003219976,0.018756446,6.927861,0.985
Site1,10/24/2022,4:06:00 AM,10/24/2022 4:06,10,13.787,0,0,0.003219976,0.018756446,6.927861,0.985
Site1,10/24/2022,4:11:00 AM,10/24/2022 4:11,10,13.779,0,0,0.003219363,0.018746049,6.92886,0.985
Site1,10/24/2022,4:16:00 AM,10/24/2022 4:16,10,13.779,0,0,0.003219363,0.018746049,6.92886,0.985
Site1,10/24/2022,4:21:00 AM,10/24/2022 4:21,10,13.744,0,0,0.003216681,0.018700628,6.946845,0.985
Site1,10/24/2022,4:26:00 AM,10/24/2022 4:26,10,13.744,0,0,0.003216681,0.018700628,6.946845,0.985
Site1,10/24/2022,4:31:00 AM,10/24/2022 4:31,10,13.692,0,0,0.0032127,0.018633348,6.959833,0.985
Site1,10/24/2022,4:36:00 AM,10/24/2022 4:36,10,13.692,0,0,0.0032127,0.018633348,6.959833,0.985
Site1,10/24/2022,4:41:00 AM,10/24/2022 4:41,10,13.683,0,0,0.003212012,0.018621728,6.952838,0.985
Site1,10/24/2022,4:46:00 AM,10/24/2022 4:46,10,13.683,0,0,0.003212012,0.018621728,6.952838,0.985
Site1,10/24/2022,4:51:00 AM,10/24/2022 4:51,10,13.657,0,0,0.003210023,0.0185882,6.98881,0.985
Site1,10/24/2022,4:56:00 AM,10/24/2022 4:56,10,13.657,0,0,0.003210023,0.0185882,6.98881,0.985
Site1,10/24/2022,5:01:00 AM,10/24/2022 5:01,10,13.639,0,0,0.003208648,0.018565024,6.980815,0.985
Site1,10/24/2022,5:06:00 AM,10/24/2022 5:06,10,13.639,0,0,0.003208648,0.018565024,6.980815,0.985
Site1,10/24/2022,5:11:00 AM,10/24/2022 5:11,10,13.578,0,0,0.00320399,0.018486697,6.978814,0.985
Site1,10/24/2022,5:16:00 AM,10/24/2022 5:16,10,13.578,0,0,0.00320399,0.018486697,6.978814,0.985
Site1,10/24/2022,5:21:00 AM,10/24/2022 5:21,10,13.578,0,0,0.00320399,0.018486697,7.002796,0.985
Site1,10/24/2022,5:26:00 AM,10/24/2022 5:26,10,13.578,0,0,0.00320399,0.018486697,7.002796,0.985
Site1,10/24/2022,5:31:00 AM,10/24/2022 5:31,10,13.543,0,0,0.003201321,0.018441904,7.000796,0.985
Site1,10/24/2022,5:36:00 AM,10/24/2022 5:36,10,13.543,0,0,0.003201321,0.018441904,7.000796,0.985
Site1,10/24/2022,5:41:00 AM,10/24/2022 5:41,10,13.535,0,0,0.003200711,0.018431681,6.942839,0.985
Site1,10/24/2022,5:46:00 AM,10/24/2022 5:46,10,13.535,0,0,0.003200711,0.018431681,6.942839,0.985
Site1,10/24/2022,5:51:00 AM,10/24/2022 5:51,10,13.465,0,0,0.00319538,0.018342471,6.981807,0.985
Site1,10/24/2022,5:56:00 AM,10/24/2022 5:56,10,13.465,0,0,0.00319538,0.018342471,6.981807,0.985
Site1,10/24/2022,6:01:00 AM,10/24/2022 6:01,10,13.491,0,0,0.003197359,0.018375556,7.009787,0.985
Site1,10/24/2022,6:06:00 AM,10/24/2022 6:06,10,13.491,0,0,0.003197359,0.018375556,7.009787,0.985
Site1,10/24/2022,6:11:00 AM,10/24/2022 6:11,10,13.439,0,0,0.003193402,0.018309446,7.049755,0.985
Site1,10/24/2022,6:16:00 AM,10/24/2022 6:16,10,13.439,0,0,0.003193402,0.018309446,7.049755,0.985
Site1,10/24/2022,6:21:00 AM,10/24/2022 6:21,10,13.456,0,0,0.003194695,0.018331032,7.058749,0.985
Site1,10/24/2022,6:26:00 AM,10/24/2022 6:26,10,13.456,0,0,0.003194695,0.018331032,7.058749,0.985
Site1,10/24/2022,6:31:00 AM,10/24/2022 6:31,10,13.386,0,0,0.003189374,0.018242309,7.019775,0.985
Site1,10/24/2022,6:36:00 AM,10/24/2022 6:36,10,13.386,0,0,0.003189374,0.018242309,7.019775,0.985
Site1,10/24/2022,6:41:00 AM,10/24/2022 6:41,10,13.334,0.059755,6.00251E-06,0.003185427,0.018176679,7.002786,0.985
Site1,10/24/2022,6:46:00 AM,10/24/2022 6:46,10,13.334,0.059755,6.00251E-06,0.003185427,0.018176679,7.002786,0.985
Site1,10/24/2022,6:51:00 AM,10/24/2022 6:51,10,13.342,0.660265,6.6325E-05,0.003186034,0.01818676,6.921846,0.985
Site1,10/24/2022,6:56:00 AM,10/24/2022 6:56,10,13.342,0.660265,6.6325E-05,0.003186034,0.01818676,6.921846,0.985
Site1,10/24/2022,7:01:00 AM,10/24/2022 7:01,10,13.351,3.05028,0.000306407,0.003186717,0.018198109,6.758968,0.985
Site1,10/24/2022,7:06:00 AM,10/24/2022 7:06,10,13.351,3.05028,0.000306407,0.003186717,0.018198109,6.758968,0.985
Site1,10/24/2022,7:11:00 AM,10/24/2022 7:11,10,13.369,8.05712,0.000809355,0.003188083,0.018220827,6.525143,0.985
Site1,10/24/2022,7:16:00 AM,10/24/2022 7:16,10,13.369,8.05712,0.000809355,0.003188083,0.018220827,6.525143,0.985
Site1,10/24/2022,7:21:00 AM,10/24/2022 7:21,10,13.334,14.15472,0.001421871,0.003185427,0.018176679,6.537133,0.985
Site1,10/24/2022,7:26:00 AM,10/24/2022 7:26,10,13.334,14.15472,0.001421871,0.003185427,0.018176679,6.537133,0.985
Site1,10/24/2022,7:31:00 AM,10/24/2022 7:31,10,13.325,20.3648,0.002045687,0.003184744,0.018165344,6.664038,0.985
Site1,10/24/2022,7:36:00 AM,10/24/2022 7:36,10,13.325,20.3648,0.002045687,0.003184744,0.018165344,6.664038,0.985
Site1,10/24/2022,7:41:00 AM,10/24/2022 7:41,10,13.299,25.2192,0.002533321,0.003182773,0.018132637,6.727989,0.985
Site1,10/24/2022,7:46:00 AM,10/24/2022 7:46,10,13.299,25.2192,0.002533321,0.003182773,0.018132637,6.727989,0.985
Site1,10/24/2022,7:51:00 AM,10/24/2022 7:51,10,13.281,29.20928,0.002934133,0.003181409,0.018110029,6.433208,0.985
Site1,10/24/2022,7:56:00 AM,10/24/2022 7:56,10,13.281,29.20928,0.002934133,0.003181409,0.018110029,6.433208,0.985
Site1,10/24/2022,8:01:00 AM,10/24/2022 8:01,10,13.29,32.4416,0.003258827,0.003182091,0.01812133,5.980545,0.985
Site1,10/24/2022,8:06:00 AM,10/24/2022 8:06,10,13.29,32.4416,0.003258827,0.003182091,0.01812133,5.980545,0.985
Site1,10/24/2022,8:11:00 AM,10/24/2022 8:11,10,13.264,35.3424,0.003550218,0.003180121,0.018088703,6.233356,0.985
Site1,10/24/2022,8:16:00 AM,10/24/2022 8:16,10,13.264,35.3424,0.003550218,0.003180121,0.018088703,6.233356,0.985
Site1,10/24/2022,8:21:00 AM,10/24/2022 8:21,10,13.255,38.2432,0.00384161,0.003179439,0.018077422,6.344273,0.985
Site1,10/24/2022,8:26:00 AM,10/24/2022 8:26,10,13.255,38.2432,0.00384161,0.003179439,0.018077422,6.344273,0.985
Site1,10/24/2022,8:31:00 AM,10/24/2022 8:31,10,13.237,40.6112,0.00407948,0.003178077,0.018054883,6.590089,0.985
Site1,10/24/2022,8:36:00 AM,10/24/2022 8:36,10,13.237,40.6112,0.00407948,0.003178077,0.018054883,6.590089,0.985
Site1,10/24/2022,8:41:00 AM,10/24/2022 8:41,10,13.246,44.17504,0.004437475,0.003178758,0.018066149,6.505153,0.985
Site1,10/24/2022,8:46:00 AM,10/24/2022 8:46,10,13.246,44.17504,0.004437475,0.003178758,0.018066149,6.505153,0.985
Site1,10/24/2022,8:51:00 AM,10/24/2022 8:51,10,13.255,52.64064,0.005287863,0.003179439,0.018077422,6.632059,0.985
Site1,10/24/2022,8:56:00 AM,10/24/2022 8:56,10,13.255,52.64064,0.005287863,0.003179439,0.018077422,6.632059,0.985
Site1,10/24/2022,9:01:00 AM,10/24/2022 9:01,10,13.281,65.712,0.006600908,0.003181409,0.018110029,6.568107,0.985
Site1,10/24/2022,9:06:00 AM,10/24/2022 9:06,10,13.281,65.712,0.006600908,0.003181409,0.018110029,6.568107,0.985
Site1,10/24/2022,9:11:00 AM,10/24/2022 9:11,10,13.325,75.6576,0.007599964,0.003184744,0.018165344,5.65379,0.985
Site1,10/24/2022,9:16:00 AM,10/24/2022 9:16,10,13.325,75.6576,0.007599964,0.003184744,0.018165344,5.65379,0.985
Site1,10/24/2022,9:21:00 AM,10/24/2022 9:21,10,13.404,137.67552,0.013829795,0.003190741,0.018265083,4.17989,0.985
Site1,10/24/2022,9:26:00 AM,10/24/2022 9:26,10,13.404,137.67552,0.013829795,0.003190741,0.018265083,4.17989,0.985
Site1,10/24/2022,9:31:00 AM,10/24/2022 9:31,10,13.526,206.016,0.020694739,0.003200025,0.018420187,3.216609,0.985
Site1,10/24/2022,9:36:00 AM,10/24/2022 9:36,10,13.526,206.016,0.020694739,0.003200025,0.018420187,3.216609,0.985
Site1,10/24/2022,9:41:00 AM,10/24/2022 9:41,10,13.639,273.2672,0.027450263,0.003208648,0.018565024,3.318535,0.985
Site1,10/24/2022,9:46:00 AM,10/24/2022 9:46,10,13.639,273.2672,0.027450263,0.003208648,0.018565024,3.318535,0.985
Site1,10/24/2022,9:51:00 AM,10/24/2022 9:51,10,13.779,253.75488,0.025490209,0.003219363,0.018746049,3.317539,0.985
Site1,10/24/2022,9:56:00 AM,10/24/2022 9:56,10,13.779,253.75488,0.025490209,0.003219363,0.018746049,3.317539,0.985
Site1,10/24/2022,10:01:00 AM,10/24/2022 10:01,10,13.874,126.64064,0.012721318,0.003226655,0.018869891,4.673535,0.985
Site1,10/24/2022,10:06:00 AM,10/24/2022 10:06,10,13.874,126.64064,0.012721318,0.003226655,0.018869891,4.673535,0.985
Site1,10/24/2022,10:11:00 AM,10/24/2022 10:11,10,13.987,236.13696,0.023720452,0.003235349,0.019018264,4.584605,0.985
Site1,10/24/2022,10:16:00 AM,10/24/2022 10:16,10,13.987,236.13696,0.023720452,0.003235349,0.019018264,4.584605,0.985
Site1,10/24/2022,10:21:00 AM,10/24/2022 10:21,10,14.074,247.97696,0.024909805,0.003242059,0.019133293,6.267362,0.985
Site1,10/24/2022,10:26:00 AM,10/24/2022 10:26,10,14.074,247.97696,0.024909805,0.003242059,0.019133293,6.267362,0.985
Site1,10/24/2022,10:31:00 AM,10/24/2022 10:31,10,14.178,342.22336,0.034377054,0.003250099,0.019271711,6.856929,0.985
Site1,10/24/2022,10:36:00 AM,10/24/2022 10:36,10,14.178,342.22336,0.034377054,0.003250099,0.019271711,6.856929,0.985
Site1,10/24/2022,10:41:00 AM,10/24/2022 10:41,10,14.247,235.75808,0.023682393,0.003255444,0.019364099,7.167703,0.985
Site1,10/24/2022,10:46:00 AM,10/24/2022 10:46,10,14.247,235.75808,0.023682393,0.003255444,0.019364099,7.167703,0.985
Site1,10/24/2022,10:51:00 AM,10/24/2022 10:51,10,14.317,234.14784,0.023520641,0.003260875,0.019458278,6.600125,0.985
Site1,10/24/2022,10:56:00 AM,10/24/2022 10:56,10,14.317,234.14784,0.023520641,0.003260875,0.019458278,6.600125,0.985
Site1,10/24/2022,11:01:00 AM,10/24/2022 11:01,10,14.395,340.70784,0.034224817,0.003266938,0.01956376,6.357307,0.985
Site1,10/24/2022,11:06:00 AM,10/24/2022 11:06,10,14.395,340.70784,0.034224817,0.003266938,0.01956376,6.357307,0.985
Site1,10/24/2022,11:11:00 AM,10/24/2022 11:11,10,14.516,425.48224,0.042740583,0.003276365,0.019728525,6.209421,0.985
Site1,10/24/2022,11:16:00 AM,10/24/2022 11:16,10,14.516,425.48224,0.042740583,0.003276365,0.019728525,6.209421,0.985
Site1,10/24/2022,11:21:00 AM,10/24/2022 11:21,10,14.645,210.56256,0.02115145,0.003286446,0.019905712,6.09551,0.985
Site1,10/24/2022,11:26:00 AM,10/24/2022 11:26,10,14.645,210.56256,0.02115145,0.003286446,0.019905712,6.09551,0.985
Site1,10/24/2022,11:31:00 AM,10/24/2022 11:31,10,14.723,210.2784,0.021122906,0.003292556,0.02001362,6.069531,0.985
Site1,10/24/2022,11:36:00 AM,10/24/2022 11:36,10,14.723,210.2784,0.021122906,0.003292556,0.02001362,6.069531,0.985
Site1,10/24/2022,11:41:00 AM,10/24/2022 11:41,10,14.826,427.56608,0.042949909,0.003300642,0.02015701,6.299366,0.985
Site1,10/24/2022,11:46:00 AM,10/24/2022 11:46,10,14.826,427.56608,0.042949909,0.003300642,0.02015701,6.299366,0.985
Site1,10/24/2022,11:51:00 AM,10/24/2022 11:51,10,15.05,385.13152,0.038687268,0.003318296,0.020472405,6.44127,0.985
Site1,10/24/2022,11:56:00 AM,10/24/2022 11:56,10,15.05,385.13152,0.038687268,0.003318296,0.020472405,6.44127,0.985
Site1,10/24/2022,12:01:00 PM,10/24/2022 12:01,10,15.187,225.52832,0.022654792,0.00332914,0.02066773,6.962893,0.985
Site1,10/24/2022,12:06:00 PM,10/24/2022 12:06,10,15.187,225.52832,0.022654792,0.00332914,0.02066773,6.962893,0.985
Site1,10/24/2022,12:11:00 PM,10/24/2022 12:11,10,15.333,249.20832,0.025033498,0.003340735,0.020877939,6.417299,0.985
Site1,10/24/2022,12:16:00 PM,10/24/2022 12:16,10,15.333,249.20832,0.025033498,0.003340735,0.020877939,6.417299,0.985
Site1,10/24/2022,12:21:00 PM,10/24/2022 12:21,10,15.453,379.8272,0.038154438,0.003350295,0.021052313,6.539214,0.985
Site1,10/24/2022,12:26:00 PM,10/24/2022 12:26,10,15.453,379.8272,0.038154438,0.003350295,0.021052313,6.539214,0.985
Site1,10/24/2022,12:31:00 PM,10/24/2022 12:31,10,15.667,193.08672,0.019395966,0.003367413,0.021366902,7.249703,0.985
Site1,10/24/2022,12:36:00 PM,10/24/2022 12:36,10,15.667,193.08672,0.019395966,0.003367413,0.021366902,7.249703,0.985
Site1,10/24/2022,12:41:00 PM,10/24/2022 12:41,10,15.71,303.29344,0.030466462,0.003370863,0.021430679,7.32465,0.985
Site1,10/24/2022,12:46:00 PM,10/24/2022 12:46,10,15.71,303.29344,0.030466462,0.003370863,0.021430679,7.32465,0.985
Site1,10/24/2022,12:51:00 PM,10/24/2022 12:51,10,15.907,331.42528,0.033292364,0.003386714,0.021725308,7.616445,0.985
Site1,10/24/2022,12:56:00 PM,10/24/2022 12:56,10,15.907,331.42528,0.033292364,0.003386714,0.021725308,7.616445,0.985
Site1,10/24/2022,1:01:00 PM,10/24/2022 13:01,10,16.111,300.35712,0.030171502,0.003403207,0.022034676,7.812312,0.985
Site1,10/24/2022,1:06:00 PM,10/24/2022 13:06,10,16.111,300.35712,0.030171502,0.003403207,0.022034676,7.812312,0.985
Site1,10/24/2022,1:11:00 PM,10/24/2022 13:11,10,16.299,187.11936,0.018796532,0.003418477,0.022323679,8.493825,0.985
Site1,10/24/2022,1:16:00 PM,10/24/2022 13:16,10,16.299,187.11936,0.018796532,0.003418477,0.022323679,8.493825,0.985
Site1,10/24/2022,1:21:00 PM,10/24/2022 13:21,10,16.299,201.7536,0.020266572,0.003418477,0.022323679,7.976201,0.985
Site1,10/24/2022,1:26:00 PM,10/24/2022 13:26,10,16.299,201.7536,0.020266572,0.003418477,0.022323679,7.976201,0.985
Site1,10/24/2022,1:31:00 PM,10/24/2022 13:31,10,16.418,292.30592,0.029362742,0.003428179,0.022508567,8.098118,0.985
Site1,10/24/2022,1:36:00 PM,10/24/2022 13:36,10,16.418,292.30592,0.029362742,0.003428179,0.022508567,8.098118,0.985
Site1,10/24/2022,1:41:00 PM,10/24/2022 13:41,10,16.588,98.93504,0.009938232,0.003442086,0.022775353,8.187061,0.985
Site1,10/24/2022,1:46:00 PM,10/24/2022 13:46,10,16.588,98.93504,0.009938232,0.003442086,0.022775353,8.187061,0.985
Site1,10/24/2022,1:51:00 PM,10/24/2022 13:51,10,16.732,257.25952,0.025842258,0.00345391,0.023003809,7.88029,0.985
Site1,10/24/2022,1:56:00 PM,10/24/2022 13:56,10,16.732,257.25952,0.025842258,0.00345391,0.023003809,7.88029,0.985
Site1,10/24/2022,2:01:00 PM,10/24/2022 14:01,10,16.843,230.54848,0.023159078,0.003463052,0.023181473,7.994213,0.985
Site1,10/24/2022,2:06:00 PM,10/24/2022 14:06,10,16.843,230.54848,0.023159078,0.003463052,0.023181473,7.994213,0.985
Site1,10/24/2022,2:11:00 PM,10/24/2022 14:11,10,16.97,209.61536,0.021056302,0.003473541,0.02338643,8.084154,0.985
Site1,10/24/2022,2:16:00 PM,10/24/2022 14:16,10,16.97,209.61536,0.021056302,0.003473541,0.02338643,8.084154,0.985
Site1,10/24/2022,2:21:00 PM,10/24/2022 14:21,10,17.046,198.05952,0.019895494,0.003479834,0.023509947,7.691441,0.985
Site1,10/24/2022,2:26:00 PM,10/24/2022 14:26,10,17.046,198.05952,0.019895494,0.003479834,0.023509947,7.691441,0.985
Site1,10/24/2022,2:31:00 PM,10/24/2022 14:31,10,17.114,189.39264,0.019024888,0.003485473,0.023621016,7.603508,0.985
Site1,10/24/2022,2:36:00 PM,10/24/2022 14:36,10,17.114,189.39264,0.019024888,0.003485473,0.023621016,7.603508,0.985
Site1,10/24/2022,2:41:00 PM,10/24/2022 14:41,10,17.207,141.6064,0.01422466,0.003493201,0.023773768,7.796372,0.985
Site1,10/24/2022,2:46:00 PM,10/24/2022 14:46,10,17.207,141.6064,0.01422466,0.003493201,0.023773768,7.796372,0.985
Site1,10/24/2022,2:51:00 PM,10/24/2022 14:51,10,17.232,164.71808,0.016546276,0.003495281,0.023814998,7.349696,0.985
Site1,10/24/2022,2:56:00 PM,10/24/2022 14:56,10,17.232,164.71808,0.016546276,0.003495281,0.023814998,7.349696,0.985
Site1,10/24/2022,3:01:00 PM,10/24/2022 15:01,10,17.393,164.48128,0.016522489,0.003508708,0.024082242,7.571543,0.985
Site1,10/24/2022,3:06:00 PM,10/24/2022 15:06,10,17.393,164.48128,0.016522489,0.003508708,0.024082242,7.571543,0.985
Site1,10/24/2022,3:11:00 PM,10/24/2022 15:11,10,17.494,145.91616,0.014657584,0.003517158,0.02425142,7.685465,0.985
Site1,10/24/2022,3:16:00 PM,10/24/2022 15:16,10,17.494,145.91616,0.014657584,0.003517158,0.02425142,7.685465,0.985
Site1,10/24/2022,3:21:00 PM,10/24/2022 15:21,10,17.554,142.08,0.014272234,0.003522187,0.024352484,7.51459,0.985
Site1,10/24/2022,3:26:00 PM,10/24/2022 15:26,10,17.554,142.08,0.014272234,0.003522187,0.024352484,7.51459,0.985
Site1,10/24/2022,3:31:00 PM,10/24/2022 15:31,10,17.579,121.14688,0.012169458,0.003524284,0.024394718,7.388682,0.985
Site1,10/24/2022,3:36:00 PM,10/24/2022 15:36,10,17.579,121.14688,0.012169458,0.003524284,0.024394718,7.388682,0.985
Site1,10/24/2022,3:41:00 PM,10/24/2022 15:41,10,17.613,127.82464,0.012840253,0.003527139,0.024452274,6.760136,0.985
Site1,10/24/2022,3:46:00 PM,10/24/2022 15:46,10,17.613,127.82464,0.012840253,0.003527139,0.024452274,6.760136,0.985
Site1,10/24/2022,3:51:00 PM,10/24/2022 15:51,10,17.621,118.49472,0.011903043,0.003527811,0.024465837,6.228519,0.985
Site1,10/24/2022,3:56:00 PM,10/24/2022 15:56,10,17.621,118.49472,0.011903043,0.003527811,0.024465837,6.228519,0.985
Site1,10/24/2022,4:01:00 PM,10/24/2022 16:01,10,17.765,107.55456,0.010804081,0.00353993,0.024711249,6.569279,0.985
Site1,10/24/2022,4:06:00 PM,10/24/2022 16:06,10,17.765,107.55456,0.010804081,0.00353993,0.024711249,6.569279,0.985
Site1,10/24/2022,4:11:00 PM,10/24/2022 16:11,10,17.773,70.49536,0.007081407,0.003540604,0.024724955,6.552291,0.985
Site1,10/24/2022,4:16:00 PM,10/24/2022 16:16,10,17.773,70.49536,0.007081407,0.003540604,0.024724955,6.552291,0.985
Site1,10/24/2022,4:21:00 PM,10/24/2022 16:21,10,17.748,54.89024,0.00551384,0.003538497,0.024682149,6.355432,0.985
Site1,10/24/2022,4:26:00 PM,10/24/2022 16:26,10,17.748,54.89024,0.00551384,0.003538497,0.024682149,6.355432,0.985
Site1,10/24/2022,4:31:00 PM,10/24/2022 16:31,10,17.756,40.63488,0.004081859,0.003539171,0.024695839,6.153577,0.985
Site1,10/24/2022,4:36:00 PM,10/24/2022 16:36,10,17.756,40.63488,0.004081859,0.003539171,0.024695839,6.153577,0.985
Site1,10/24/2022,4:41:00 PM,10/24/2022 16:41,10,17.773,32.95072,0.003309969,0.003540604,0.024724955,6.212535,0.985
Site1,10/24/2022,4:46:00 PM,10/24/2022 16:46,10,17.773,32.95072,0.003309969,0.003540604,0.024724955,6.212535,0.985
Site1,10/24/2022,4:51:00 PM,10/24/2022 16:51,10,17.824,35.1056,0.003526431,0.003544907,0.02481251,5.48406,0.985
Site1,10/24/2022,4:56:00 PM,10/24/2022 16:56,10,17.824,35.1056,0.003526431,0.003544907,0.02481251,5.48406,0.985
Site1,10/24/2022,5:01:00 PM,10/24/2022 17:01,10,17.807,45.78528,0.004599227,0.003543472,0.024783291,4.697625,0.985
Site1,10/24/2022,5:06:00 PM,10/24/2022 17:06,10,17.807,45.78528,0.004599227,0.003543472,0.024783291,4.697625,0.985
Site1,10/24/2022,5:11:00 PM,10/24/2022 17:11,10,17.705,35.96992,0.003613254,0.003534875,0.024608696,3.79627,0.985
Site1,10/24/2022,5:16:00 PM,10/24/2022 17:16,10,17.705,35.96992,0.003613254,0.003534875,0.024608696,3.79627,0.985
Site1,10/24/2022,5:21:00 PM,10/24/2022 17:21,10,17.494,34.85696,0.003501455,0.003517158,0.02425142,7.000958,0.985
Site1,10/24/2022,5:26:00 PM,10/24/2022 17:26,10,17.494,34.85696,0.003501455,0.003517158,0.02425142,7.000958,0.985
Site1,10/24/2022,5:31:00 PM,10/24/2022 17:31,10,17.334,18.71904,0.001880367,0.003503782,0.023983961,7.50259,0.985
Site1,10/24/2022,5:36:00 PM,10/24/2022 17:36,10,17.334,18.71904,0.001880367,0.003503782,0.023983961,7.50259,0.985
Site1,10/24/2022,5:41:00 PM,10/24/2022 17:41,10,17.097,11.01416,0.001106395,0.003484062,0.023593199,7.864318,0.985
Site1,10/24/2022,5:46:00 PM,10/24/2022 17:46,10,17.097,11.01416,0.001106395,0.003484062,0.023593199,7.864318,0.985
Site1,10/24/2022,5:51:00 PM,10/24/2022 17:51,10,16.936,7.24904,0.000728181,0.00347073,0.023331383,7.675448,0.985
Site1,10/24/2022,5:56:00 PM,10/24/2022 17:56,10,16.936,7.24904,0.000728181,0.00347073,0.023331383,7.675448,0.985
Site1,10/24/2022,6:01:00 PM,10/24/2022 18:01,10,16.732,3.05324,0.000306704,0.00345391,0.023003809,7.159812,0.985
Site1,10/24/2022,6:06:00 PM,10/24/2022 18:06,10,16.732,3.05324,0.000306704,0.00345391,0.023003809,7.159812,0.985
Site1,10/24/2022,6:11:00 PM,10/24/2022 18:11,10,16.52,0.743515,7.46876E-05,0.003436516,0.022668262,7.516545,0.985
Site1,10/24/2022,6:16:00 PM,10/24/2022 18:16,10,16.52,0.743515,7.46876E-05,0.003436516,0.022668262,7.516545,0.985
Site1,10/24/2022,6:21:00 PM,10/24/2022 18:21,10,16.358,0.063455,6.37419E-06,0.003423284,0.022415156,7.063867,0.985
Site1,10/24/2022,6:26:00 PM,10/24/2022 18:26,10,16.358,0.063455,6.37419E-06,0.003423284,0.022415156,7.063867,0.985
Site1,10/24/2022,6:31:00 PM,10/24/2022 18:31,10,16.222,0.0037,3.71673E-07,0.003412215,0.022204855,6.807048,0.985
Site1,10/24/2022,6:36:00 PM,10/24/2022 18:36,10,16.222,0.0037,3.71673E-07,0.003412215,0.022204855,6.807048,0.985
Site1,10/24/2022,6:41:00 PM,10/24/2022 18:41,10,16.052,0,0,0.003398429,0.021944752,6.831024,0.985
Site1,10/24/2022,6:46:00 PM,10/24/2022 18:46,10,16.052,0,0,0.003398429,0.021944752,6.831024,0.985
Site1,10/24/2022,6:51:00 PM,10/24/2022 18:51,10,15.975,0,0,0.003392203,0.021827945,5.872719,0.985
Site1,10/24/2022,6:56:00 PM,10/24/2022 18:56,10,15.975,0,0,0.003392203,0.021827945,5.872719,0.985
Site1,10/24/2022,7:01:00 PM,10/24/2022 19:01,10,15.873,0,0,0.003383973,0.02167417,6.979908,0.985
Site1,10/24/2022,7:06:00 PM,10/24/2022 19:06,10,15.873,0,0,0.003383973,0.02167417,6.979908,0.985
Site1,10/24/2022,7:11:00 PM,10/24/2022 19:11,10,15.77,0,0,0.003375683,0.021519988,7.160772,0.985
Site1,10/24/2022,7:16:00 PM,10/24/2022 19:16,10,15.77,0,0,0.003375683,0.021519988,7.160772,0.985
Site1,10/24/2022,7:21:00 PM,10/24/2022 19:21,10,15.667,0,0,0.003367413,0.021366902,7.123795,0.985
Site1,10/24/2022,7:26:00 PM,10/24/2022 19:26,10,15.667,0,0,0.003367413,0.021366902,7.123795,0.985
Site1,10/24/2022,7:31:00 PM,10/24/2022 19:31,10,15.565,0,0,0.003359243,0.021216375,7.05684,0.985
Site1,10/24/2022,7:36:00 PM,10/24/2022 19:36,10,15.565,0,0,0.003359243,0.021216375,7.05684,0.985
Site1,10/24/2022,7:41:00 PM,10/24/2022 19:41,10,15.488,0,0,0.003353089,0.021103446,6.95691,0.985
Site1,10/24/2022,7:46:00 PM,10/24/2022 19:46,10,15.488,0,0,0.003353089,0.021103446,6.95691,0.985
Site1,10/24/2022,7:51:00 PM,10/24/2022 19:51,10,15.402,0,0,0.003346229,0.020978027,6.744062,0.985
Site1,10/24/2022,7:56:00 PM,10/24/2022 19:56,10,15.402,0,0,0.003346229,0.020978027,6.744062,0.985
Site1,10/24/2022,8:01:00 PM,10/24/2022 20:01,10,15.308,0,0,0.003338746,0.020841793,6.78303,0.985
Site1,10/24/2022,8:06:00 PM,10/24/2022 20:06,10,15.308,0,0,0.003338746,0.020841793,6.78303,0.985
Site1,10/24/2022,8:11:00 PM,10/24/2022 20:11,10,15.239,0,0,0.003333265,0.020742355,6.676105,0.985
Site1,10/24/2022,8:16:00 PM,10/24/2022 20:16,10,15.239,0,0,0.003333265,0.020742355,6.676105,0.985
Site1,10/24/2022,8:21:00 PM,10/24/2022 20:21,10,15.17,0,0,0.003327792,0.020643392,6.646125,0.985
Site1,10/24/2022,8:26:00 PM,10/24/2022 20:26,10,15.17,0,0,0.003327792,0.020643392,6.646125,0.985
Site1,10/24/2022,8:31:00 PM,10/24/2022 20:31,10,15.119,0,0,0.003323753,0.020570549,6.516218,0.985
